tree,shoot,leaf,pb.gall,pb.abort,phyllo,roll,sp4,sp5,mid.holes,excentric,spot,chomp,edge,stem.gall,tip.chew,tier,round.petiole.gall,edge.miner,tip.miner,lacy,edge.pinch
N2.35,2,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
N2.35,2,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N2.35,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,3,1,0,0,0,0,0,0,1,1,5,0,1,0,0,0,0,0,0,0,0
N2.35,3,2,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,12,0
N2.35,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
N2.35,3,4,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
N2.35,3,5,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
N2.35,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N2.35,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N2.35,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,5,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
N2.35,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,5,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
N2.35,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N2.35,6,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
N2.35,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,6,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
N2.35,6,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
N2.35,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,6,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
N2.35,7,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
N2.35,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N2.35,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
N2.35,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,7,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N2.35,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
N2.35,8,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N2.35,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N2.35,8,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N2.35,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,9,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N2.35,9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N2.35,9,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N2.35,9,4,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
N2.35,9,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,9,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N2.35,9,7,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
N2.35,9,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1
N2.35,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,10,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
N2.35,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,11,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
N2.35,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,11,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,11,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,11,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,11,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
N2.35,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,12,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N2.35,13,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
N2.35,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N2.35,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N2.35,14,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
N2.35,14,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0
N2.35,14,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
N2.35,14,5,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0
N2.35,15,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
N2.35,15,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
N2.35,15,3,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
N2.35,15,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
N2.35,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N5.26,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
N5.26,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
N5.26,5,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
N5.26,5,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
N5.26,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,8,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N5.26,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
N5.26,9,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N5.26,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N5.26,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N5.26,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N5.26,12,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,13,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
N5.26,13,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,13,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,13,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N5.26,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,15,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,15,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,15,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
N5.26,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,15,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5.26,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
N1.08,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
N1.08,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
N1.08,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N1.08,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
N1.08,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N1.08,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,7,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N1.08,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,7,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N1.08,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
N1.08,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,13,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
N1.08,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
N1.08,13,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
N1.08,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N1.08,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
N3.17,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N3.17,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N3.17,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
N3.17,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
N3.17,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,2,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
N3.17,2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N3.17,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
N3.17,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,3,3,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
N3.17,3,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
N3.17,3,5,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
N3.17,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
N3.17,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,3,8,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1
N3.17,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
N3.17,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
N3.17,4,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
N3.17,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
N3.17,4,5,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0
N3.17,4,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
N3.17,4,7,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0
N3.17,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N3.17,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3.17,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
N3.17,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
